"Set1_Freq[Hz]";"Set1_Level[dBuV]";"Set2_Freq[Hz]";"Set2_Level[dBuV]";"Raw1_Freq[Hz]";"Raw1_Level[dBuV]";"Raw2_Freq[Hz]";"Raw2_Level[dBuV]";"Set1_Peaks_Nb";"Set1_Peaks_Det";"Set1_Peaks_Freq[kHz]";"Set1_Peaks_Level[dBuV]";"Set1_Peaks_Lim[dBuV]";"Set1_Remeasure_Nb";"Set1_Remeasure_Det";"Set1_Remeasure_Freq[kHz]";"Set1_Remeasure_Level[dBuV]";"Set1_Remeasure_Lim[dBuV]";"Set2_Peaks_Nb";"Set2_Peaks_Det";"Set2_Peaks_Freq[kHz]";"Set2_Peaks_Level[dBuV]";"Set2_Peaks_Lim[dBuV]";"Set2_Remeasure_Nb";"Set2_Remeasure_Det";"Set2_Remeasure_Freq[kHz]";"Set2_Remeasure_Level[dBuV]";"Set2_Remeasure_Lim[dBuV]"
"9896667";"35,65";"9896667";"24,12";"9896667";"26,30";"9896667";"14,77";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9900000";"35,66";"9900000";"24,19";"9900000";"26,31";"9900000";"14,84";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9903333";"35,52";"9903333";"23,24";"9903333";"26,17";"9903333";"13,89";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9906667";"35,51";"9906667";"24,77";"9906667";"26,16";"9906667";"15,42";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9910000";"35,67";"9910000";"24,05";"9910000";"26,32";"9910000";"14,70";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9913333";"35,72";"9913333";"25,43";"9913333";"26,37";"9913333";"16,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9916667";"35,86";"9916667";"25,56";"9916667";"26,51";"9916667";"16,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9920000";"35,95";"9920000";"25,34";"9920000";"26,60";"9920000";"15,99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9923333";"35,99";"9923333";"23,41";"9923333";"26,64";"9923333";"14,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9926667";"35,87";"9926667";"25,30";"9926667";"26,52";"9926667";"15,94";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9930000";"35,79";"9930000";"25,73";"9930000";"26,44";"9930000";"16,38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9933333";"35,78";"9933333";"24,90";"9933333";"26,43";"9933333";"15,55";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9936667";"35,94";"9936667";"23,99";"9936667";"26,59";"9936667";"14,64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9940000";"36,08";"9940000";"25,85";"9940000";"26,73";"9940000";"16,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9943333";"36,08";"9943333";"24,46";"9943333";"26,73";"9943333";"15,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9946667";"36,14";"9946667";"24,52";"9946667";"26,79";"9946667";"15,17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9950000";"36,08";"9950000";"25,16";"9950000";"26,72";"9950000";"15,81";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9953333";"36,18";"9953333";"25,15";"9953333";"26,83";"9953333";"15,80";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9956667";"36,19";"9956667";"26,11";"9956667";"26,84";"9956667";"16,76";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9960000";"36,59";"9960000";"24,95";"9960000";"27,24";"9960000";"15,60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9963333";"36,73";"9963333";"26,64";"9963333";"27,38";"9963333";"17,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9966667";"36,83";"9966667";"27,28";"9966667";"27,48";"9966667";"17,93";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9970000";"36,63";"9970000";"25,60";"9970000";"27,28";"9970000";"16,25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9973333";"36,46";"9973333";"24,22";"9973333";"27,11";"9973333";"14,87";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9976667";"36,39";"9976667";"26,25";"9976667";"27,04";"9976667";"16,90";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9980000";"36,56";"9980000";"24,27";"9980000";"27,21";"9980000";"14,92";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9983333";"36,37";"9983333";"25,49";"9983333";"27,02";"9983333";"16,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9986667";"36,54";"9986667";"24,62";"9986667";"27,19";"9986667";"15,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9990000";"36,64";"9990000";"24,05";"9990000";"27,29";"9990000";"14,70";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9993333";"36,57";"9993333";"25,08";"9993333";"27,22";"9993333";"15,73";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9996667";"36,47";"9996667";"24,17";"9996667";"27,12";"9996667";"14,82";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10000000";"36,64";"10000000";"26,40";"10000000";"27,29";"10000000";"17,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10000000";"36,59";"10000000";"25,45";"10000000";"27,24";"10000000";"16,10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10003333";"36,63";"10003333";"25,81";"10003333";"27,28";"10003333";"16,46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10006667";"36,64";"10006667";"24,33";"10006667";"27,29";"10006667";"14,98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10010000";"36,58";"10010000";"27,00";"10010000";"27,23";"10010000";"17,65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10013333";"36,66";"10013333";"24,19";"10013333";"27,31";"10013333";"14,84";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10016667";"36,99";"10016667";"25,41";"10016667";"27,64";"10016667";"16,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10020000";"36,88";"10020000";"26,87";"10020000";"27,53";"10020000";"17,52";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10023333";"36,69";"10023333";"23,33";"10023333";"27,34";"10023333";"13,98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10026667";"36,83";"10026667";"26,32";"10026667";"27,48";"10026667";"16,97";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10030000";"36,75";"10030000";"23,83";"10030000";"27,40";"10030000";"14,48";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10033333";"36,83";"10033333";"25,00";"10033333";"27,48";"10033333";"15,65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10036667";"37,13";"10036667";"25,69";"10036667";"27,78";"10036667";"16,34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10040000";"37,14";"10040000";"24,70";"10040000";"27,79";"10040000";"15,35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10043333";"37,04";"10043333";"25,93";"10043333";"27,69";"10043333";"16,58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10046667";"37,07";"10046667";"25,21";"10046667";"27,72";"10046667";"15,86";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10050000";"36,96";"10050000";"26,47";"10050000";"27,61";"10050000";"17,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10053333";"36,96";"10053333";"25,45";"10053333";"27,61";"10053333";"16,10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10056667";"37,16";"10056667";"25,63";"10056667";"27,81";"10056667";"16,28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10060000";"37,22";"10060000";"26,23";"10060000";"27,87";"10060000";"16,88";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10063333";"37,33";"10063333";"25,75";"10063333";"27,98";"10063333";"16,40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10066667";"37,49";"10066667";"26,90";"10066667";"28,14";"10066667";"17,55";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10070000";"37,42";"10070000";"24,55";"10070000";"28,07";"10070000";"15,20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10073333";"37,26";"10073333";"25,38";"10073333";"27,91";"10073333";"16,03";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10076667";"37,05";"10076667";"26,33";"10076667";"27,70";"10076667";"16,98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10080000";"37,26";"10080000";"23,94";"10080000";"27,91";"10080000";"14,59";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10083333";"37,24";"10083333";"26,07";"10083333";"27,89";"10083333";"16,72";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10086667";"37,11";"10086667";"25,55";"10086667";"27,76";"10086667";"16,20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10090000";"37,15";"10090000";"25,01";"10090000";"27,80";"10090000";"15,66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10093333";"37,31";"10093333";"25,79";"10093333";"27,96";"10093333";"16,44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10096667";"37,37";"10096667";"25,50";"10096667";"28,02";"10096667";"16,15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10100000";"37,46";"10100000";"24,56";"10100000";"28,11";"10100000";"15,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10103333";"37,35";"10103333";"24,92";"10103333";"28,00";"10103333";"15,57";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10106667";"37,30";"10106667";"25,72";"10106667";"27,95";"10106667";"16,37";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10110000";"37,31";"10110000";"26,28";"10110000";"27,96";"10110000";"16,92";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10113333";"37,36";"10113333";"26,74";"10113333";"28,01";"10113333";"17,39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10116667";"37,56";"10116667";"26,64";"10116667";"28,21";"10116667";"17,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10120000";"37,73";"10120000";"27,06";"10120000";"28,38";"10120000";"17,71";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10123333";"37,30";"10123333";"26,09";"10123333";"27,95";"10123333";"16,74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10126667";"37,62";"10126667";"26,39";"10126667";"28,27";"10126667";"17,04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10130000";"37,60";"10130000";"26,53";"10130000";"28,25";"10130000";"17,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10133333";"37,61";"10133333";"25,89";"10133333";"28,26";"10133333";"16,54";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10136667";"37,68";"10136667";"26,09";"10136667";"28,33";"10136667";"16,74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10140000";"37,58";"10140000";"24,85";"10140000";"28,23";"10140000";"15,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10143333";"37,54";"10143333";"26,40";"10143333";"28,19";"10143333";"17,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10146667";"37,53";"10146667";"26,27";"10146667";"28,18";"10146667";"16,92";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10150000";"37,57";"10150000";"24,93";"10150000";"28,22";"10150000";"15,58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10153333";"37,91";"10153333";"26,89";"10153333";"28,56";"10153333";"17,54";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10156667";"37,81";"10156667";"26,14";"10156667";"28,46";"10156667";"16,79";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10160000";"37,73";"10160000";"27,40";"10160000";"28,38";"10160000";"18,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10163333";"38,04";"10163333";"27,93";"10163333";"28,69";"10163333";"18,58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10166667";"38,09";"10166667";"27,41";"10166667";"28,74";"10166667";"18,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10170000";"37,61";"10170000";"27,66";"10170000";"28,26";"10170000";"18,31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10173333";"37,76";"10173333";"25,54";"10173333";"28,40";"10173333";"16,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10176667";"37,88";"10176667";"26,52";"10176667";"28,53";"10176667";"17,17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10180000";"37,89";"10180000";"27,17";"10180000";"28,54";"10180000";"17,82";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10183333";"37,87";"10183333";"25,16";"10183333";"28,51";"10183333";"15,81";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10186667";"37,95";"10186667";"26,95";"10186667";"28,60";"10186667";"17,59";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10190000";"38,03";"10190000";"26,06";"10190000";"28,68";"10190000";"16,71";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10193333";"38,04";"10193333";"27,55";"10193333";"28,69";"10193333";"18,20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10196667";"38,01";"10196667";"28,28";"10196667";"28,66";"10196667";"18,93";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10200000";"38,02";"10200000";"26,03";"10200000";"28,67";"10200000";"16,68";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10203333";"37,97";"10203333";"27,63";"10203333";"28,62";"10203333";"18,28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10206667";"38,09";"10206667";"27,29";"10206667";"28,74";"10206667";"17,94";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10210000";"38,37";"10210000";"28,09";"10210000";"29,01";"10210000";"18,74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10213333";"38,41";"10213333";"26,63";"10213333";"29,06";"10213333";"17,28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10216667";"38,48";"10216667";"26,56";"10216667";"29,13";"10216667";"17,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10220000";"38,37";"10220000";"27,92";"10220000";"29,02";"10220000";"18,57";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10223333";"38,39";"10223333";"27,00";"10223333";"29,04";"10223333";"17,65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10226667";"38,43";"10226667";"28,64";"10226667";"29,08";"10226667";"19,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10230000";"38,40";"10230000";"26,84";"10230000";"29,05";"10230000";"17,49";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10233333";"38,40";"10233333";"26,71";"10233333";"29,05";"10233333";"17,36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10236667";"38,27";"10236667";"26,43";"10236667";"28,92";"10236667";"17,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10240000";"38,41";"10240000";"25,91";"10240000";"29,06";"10240000";"16,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10243333";"38,53";"10243333";"28,86";"10243333";"29,18";"10243333";"19,51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10246667";"38,52";"10246667";"26,94";"10246667";"29,17";"10246667";"17,58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10250000";"38,61";"10250000";"27,41";"10250000";"29,26";"10250000";"18,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10253333";"38,52";"10253333";"27,99";"10253333";"29,17";"10253333";"18,64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10256667";"38,57";"10256667";"26,35";"10256667";"29,22";"10256667";"17,00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10260000";"38,57";"10260000";"27,63";"10260000";"29,22";"10260000";"18,28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10263333";"38,76";"10263333";"27,86";"10263333";"29,41";"10263333";"18,51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10266667";"38,83";"10266667";"27,50";"10266667";"29,47";"10266667";"18,15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10270000";"38,58";"10270000";"26,48";"10270000";"29,23";"10270000";"17,13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10273333";"38,75";"10273333";"26,38";"10273333";"29,40";"10273333";"17,02";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10276667";"38,90";"10276667";"26,89";"10276667";"29,55";"10276667";"17,53";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10280000";"38,92";"10280000";"28,69";"10280000";"29,56";"10280000";"19,34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10283333";"38,86";"10283333";"27,64";"10283333";"29,51";"10283333";"18,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10286667";"38,77";"10286667";"27,74";"10286667";"29,42";"10286667";"18,39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10290000";"38,90";"10290000";"27,41";"10290000";"29,55";"10290000";"18,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10293333";"39,02";"10293333";"26,94";"10293333";"29,67";"10293333";"17,59";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10296667";"39,07";"10296667";"27,14";"10296667";"29,72";"10296667";"17,79";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10300000";"39,06";"10300000";"27,70";"10300000";"29,70";"10300000";"18,35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10303333";"39,19";"10303333";"26,77";"10303333";"29,84";"10303333";"17,42";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10306667";"39,28";"10306667";"29,24";"10306667";"29,93";"10306667";"19,89";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10310000";"39,05";"10310000";"29,33";"10310000";"29,70";"10310000";"19,97";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10313333";"39,40";"10313333";"29,62";"10313333";"30,05";"10313333";"20,26";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10316667";"39,36";"10316667";"28,01";"10316667";"30,01";"10316667";"18,66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10320000";"39,28";"10320000";"27,64";"10320000";"29,92";"10320000";"18,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10323333";"39,14";"10323333";"27,47";"10323333";"29,79";"10323333";"18,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10326667";"39,37";"10326667";"27,15";"10326667";"30,02";"10326667";"17,80";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10330000";"39,34";"10330000";"29,06";"10330000";"29,98";"10330000";"19,71";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10333333";"39,38";"10333333";"27,21";"10333333";"30,03";"10333333";"17,86";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10336667";"39,37";"10336667";"28,04";"10336667";"30,02";"10336667";"18,69";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10340000";"39,42";"10340000";"27,64";"10340000";"30,06";"10340000";"18,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10343333";"39,39";"10343333";"27,92";"10343333";"30,03";"10343333";"18,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10346667";"39,15";"10346667";"27,37";"10346667";"29,80";"10346667";"18,02";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10350000";"39,32";"10350000";"26,91";"10350000";"29,97";"10350000";"17,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10353333";"39,44";"10353333";"29,18";"10353333";"30,09";"10353333";"19,83";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10356667";"39,45";"10356667";"26,79";"10356667";"30,09";"10356667";"17,44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10360000";"39,90";"10360000";"28,28";"10360000";"30,55";"10360000";"18,93";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10363333";"39,95";"10363333";"29,10";"10363333";"30,60";"10363333";"19,75";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10366667";"39,68";"10366667";"27,43";"10366667";"30,33";"10366667";"18,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10370000";"39,57";"10370000";"27,32";"10370000";"30,21";"10370000";"17,97";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10373333";"39,64";"10373333";"27,88";"10373333";"30,29";"10373333";"18,53";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10376667";"39,61";"10376667";"28,46";"10376667";"30,26";"10376667";"19,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10380000";"39,61";"10380000";"27,88";"10380000";"30,26";"10380000";"18,53";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10383333";"39,65";"10383333";"27,12";"10383333";"30,30";"10383333";"17,76";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10386667";"39,43";"10386667";"28,71";"10386667";"30,08";"10386667";"19,35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10390000";"39,71";"10390000";"27,38";"10390000";"30,36";"10390000";"18,03";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10393333";"39,57";"10393333";"28,91";"10393333";"30,22";"10393333";"19,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10396667";"39,78";"10396667";"28,34";"10396667";"30,43";"10396667";"18,99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10400000";"39,81";"10400000";"28,86";"10400000";"30,46";"10400000";"19,51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10403333";"39,97";"10403333";"28,70";"10403333";"30,62";"10403333";"19,34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10406667";"39,73";"10406667";"26,75";"10406667";"30,38";"10406667";"17,40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10410000";"39,74";"10410000";"30,71";"10410000";"30,39";"10410000";"21,36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10413333";"39,88";"10413333";"28,31";"10413333";"30,52";"10413333";"18,95";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10416667";"39,83";"10416667";"29,66";"10416667";"30,47";"10416667";"20,31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10420000";"39,83";"10420000";"27,57";"10420000";"30,48";"10420000";"18,22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10423333";"39,90";"10423333";"25,74";"10423333";"30,55";"10423333";"16,39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10426667";"39,90";"10426667";"27,56";"10426667";"30,55";"10426667";"18,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10430000";"39,58";"10430000";"27,13";"10430000";"30,23";"10430000";"17,78";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10433333";"39,72";"10433333";"28,77";"10433333";"30,36";"10433333";"19,41";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10436667";"39,71";"10436667";"29,17";"10436667";"30,36";"10436667";"19,82";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10440000";"39,70";"10440000";"27,60";"10440000";"30,35";"10440000";"18,25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10443333";"39,70";"10443333";"27,57";"10443333";"30,35";"10443333";"18,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
